# DO NOT EDIT THIS FILE MANUALLY.
# Use the CLI instead:
#
#    yarn content add-redirect <fromURL> <toURL>
#
# FROM-URL	TO-URL
/ru/docs/AJAX	/ru/docs/Web/Guide/AJAX
/ru/docs/AJAX/С_чего_начать	/ru/docs/Web/Guide/AJAX/Getting_Started
/ru/docs/AJAX:С_чего_начать	/ru/docs/Web/Guide/AJAX/Getting_Started
/ru/docs/Accessibility	/ru/docs/Web/Accessibility
/ru/docs/Accessibility/Keyboard-navigable_JavaScript_widgets	/ru/docs/Web/Accessibility/Keyboard-navigable_JavaScript_widgets
/ru/docs/Apps/Progressive	/ru/docs/Web/Progressive_web_apps
/ru/docs/CSS	/ru/docs/Web/CSS
/ru/docs/CSS/:active	/ru/docs/Web/CSS/:active
/ru/docs/CSS/@namespace	/ru/docs/Web/CSS/@namespace
/ru/docs/CSS/Reference	/ru/docs/Web/CSS/Reference
/ru/docs/CSS/background-attachment	/ru/docs/Web/CSS/background-attachment
/ru/docs/CSS/background-image	/ru/docs/Web/CSS/background-image
/ru/docs/CSS/background-repeat	/ru/docs/Web/CSS/background-repeat
/ru/docs/CSS/display	/ru/docs/Web/CSS/display
/ru/docs/CSS/float	/ru/docs/Web/CSS/float
/ru/docs/CSS/Синтаксис	/ru/docs/Web/CSS/Syntax
/ru/docs/Core_JavaScript_1.5_Reference	/ru/docs/Web/JavaScript/Reference
/ru/docs/Core_JavaScript_1.5_Reference/Functions	/ru/docs/Web/JavaScript/Guide/Functions
/ru/docs/Core_JavaScript_1.5_Reference/Global_Functions	/ru/docs/Web/JavaScript/Reference/Global_Objects
/ru/docs/Core_JavaScript_1.5_Reference/Global_Functions/String	/ru/docs/Web/JavaScript/Reference/Global_Objects/String
/ru/docs/Core_JavaScript_1.5_Reference/Global_Functions/isNaN	/ru/docs/Web/JavaScript/Reference/Global_Objects/isNaN
/ru/docs/Core_JavaScript_1.5_Reference/Global_Objects	/ru/docs/Web/JavaScript/Reference/Global_Objects
/ru/docs/Core_JavaScript_1.5_Reference/Global_Objects/Array	/ru/docs/Web/JavaScript/Reference/Global_Objects/Array
/ru/docs/Core_JavaScript_1.5_Reference/Global_Objects/Boolean	/ru/docs/Web/JavaScript/Reference/Global_Objects/Boolean
/ru/docs/Core_JavaScript_1.5_Reference/Operators	/ru/docs/Web/JavaScript/Reference/Operators
/ru/docs/Core_JavaScript_1.5_Reference/Operators/Special_Operators	/ru/docs/Web/JavaScript/Reference/Operators
/ru/docs/Core_JavaScript_1.5_Reference/Operators/Special_Operators/Оператор_typeof	/ru/docs/Web/JavaScript/Reference/Operators/typeof
/ru/docs/Core_JavaScript_1.5_Reference/Statements	/ru/docs/Web/JavaScript/Reference/Statements
/ru/docs/Core_JavaScript_1.5_Reference:Functions	/ru/docs/Web/JavaScript/Guide/Functions
/ru/docs/Core_JavaScript_1.5_Reference:Global_Functions:String	/ru/docs/Web/JavaScript/Reference/Global_Objects/String
/ru/docs/Core_JavaScript_1.5_Reference:Global_Functions:isNaN	/ru/docs/Web/JavaScript/Reference/Global_Objects/isNaN
/ru/docs/Core_JavaScript_1.5_Reference:Global_Objects	/ru/docs/Web/JavaScript/Reference/Global_Objects
/ru/docs/Core_JavaScript_1.5_Reference:Global_Objects:Array	/ru/docs/Web/JavaScript/Reference/Global_Objects/Array
/ru/docs/Core_JavaScript_1.5_Reference:Global_Objects:Boolean	/ru/docs/Web/JavaScript/Reference/Global_Objects/Boolean
/ru/docs/DOM/DOM_Reference	/ru/docs/Web/API/Document_Object_Model
/ru/docs/DOM/DOM_Reference/Examples	/ru/docs/Web/API/Document_Object_Model/Examples
/ru/docs/DOM/DOM_Reference/Locating_DOM_elements_using_selectors	/ru/docs/Web/API/Document_object_model/Locating_DOM_elements_using_selectors
/ru/docs/DOM/DOM_Reference/Введение	/ru/docs/Web/API/Document_Object_Model/Introduction
/ru/docs/DOM/HTMLTableElement	/ru/docs/Web/API/HTMLTableElement
/ru/docs/DOM/Node.compareDocumentPosition	/ru/docs/Web/API/Node/compareDocumentPosition
/ru/docs/DOM/Node.lastChild	/ru/docs/Web/API/Node/lastChild
/ru/docs/DOM/Using_fullscreen_mode	/ru/docs/Web/API/Fullscreen_API
/ru/docs/DOM/Using_web_workers	/ru/docs/Web/API/Web_Workers_API/Using_web_workers
/ru/docs/DOM/document.createElement	/ru/docs/Web/API/Document/createElement
/ru/docs/DOM/document.images	/ru/docs/Web/API/Document/images
/ru/docs/DOM/element	/ru/docs/Web/API/Element
/ru/docs/DOM/element.dispatchEvent	/ru/docs/Web/API/EventTarget/dispatchEvent
/ru/docs/DOM/element.getAttribute	/ru/docs/Web/API/Element/getAttribute
/ru/docs/DOM/element.onkeypress	/ru/docs/Web/API/GlobalEventHandlers/onkeypress
/ru/docs/DOM/table	/ru/docs/Web/API/HTMLTableElement
/ru/docs/DOM/window.requestAnimationFrame	/ru/docs/Web/API/window/requestAnimationFrame
/ru/docs/DOM:document.createElement	/ru/docs/Web/API/Document/createElement
/ru/docs/DOM:table	/ru/docs/Web/API/HTMLTableElement
/ru/docs/Firefox_3.5_для_разработчика	/ru/docs/Mozilla/Firefox/Releases/3.5
/ru/docs/Firefox_3_for_developers	/ru/docs/Mozilla/Firefox/Releases/3
/ru/docs/Firefox_3_для_разработчика	/ru/docs/Mozilla/Firefox/Releases/3
/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Заключение	/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Finishing_up
/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Обнаружение_столкновений	/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Collision_detection
/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Переместить_мяч	/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Move_the_ball
/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Создаем_зону_кирпичей	/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Build_the_brick_field
/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Создание_Canvas_и_рисование_на_нём	/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Create_the_Canvas_and_draw_on_it
/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Управление_мышью	/ru/docs/Games/Tutorials/2D_Breakout_game_pure_JavaScript/Mouse_controls
/ru/docs/Games/Tutorials/Создание_2D_Breakout_игры_на_Phaser	/ru/docs/Games/Tutorials/2D_breakout_game_Phaser
/ru/docs/Games/Tutorials/Создание_2D_Breakout_игры_на_Phaser/Bounce_off_the_walls	/ru/docs/Games/Tutorials/2D_breakout_game_Phaser/Bounce_off_the_walls
/ru/docs/Games/Tutorials/Создание_2D_Breakout_игры_на_Phaser/Game_over	/ru/docs/Games/Tutorials/2D_breakout_game_Phaser/Game_over
/ru/docs/Games/Tutorials/Создание_2D_Breakout_игры_на_Phaser/Initialize_the_framework	/ru/docs/Games/Tutorials/2D_breakout_game_Phaser/Initialize_the_framework
/ru/docs/Games/Tutorials/Создание_2D_Breakout_игры_на_Phaser/Load_the_assets_and_print_them_on_screen	/ru/docs/Games/Tutorials/2D_breakout_game_Phaser/Load_the_assets_and_print_them_on_screen
/ru/docs/Games/Tutorials/Создание_2D_Breakout_игры_на_Phaser/Move_the_ball	/ru/docs/Games/Tutorials/2D_breakout_game_Phaser/Move_the_ball
